time,mono_ms,cat_name,state,lick,bout,water
2026-01-08 19:41:00.123,95356512,unknown,1,0,0,1.19305
2026-01-08 19:41:00.187,95356576,unknown,0,1,0,1.21972
2026-01-08 19:41:01.211,95357600,unknown,0,0,0,1.2111
2026-01-08 19:41:04.955,95361344,unknown,1,0,0,1.20119
2026-01-08 19:41:05.083,95361472,unknown,0,1,0,1.20457
2026-01-08 19:41:05.179,95361568,unknown,1,1,0,1.21666
2026-01-08 19:41:05.883,95362272,unknown,0,1,0,1.21408
2026-01-08 19:41:06.875,95363264,unknown,0,0,0,1.19289
2026-01-08 19:41:10.843,95367232,unknown,1,0,0,1.19684
2026-01-08 19:41:11.867,95368256,unknown,0,0,0,1.20264
2026-01-08 19:41:16.475,95372864,unknown,1,0,0,1.20345
2026-01-08 19:41:16.539,95372928,unknown,0,1,0,1.19676
2026-01-08 19:41:17.051,95373440,unknown,1,1,0,1.19668
2026-01-08 19:41:18.043,95374432,unknown,0,1,0,1.19096
2026-01-08 19:41:19.035,95375424,unknown,0,0,0,1.19636
2026-01-08 19:41:21.819,95378208,unknown,1,0,0,1.1966
2026-01-08 19:41:22.683,95379072,unknown,0,0,0,1.20248
2026-01-08 19:41:26.715,95383104,unknown,1,0,0,1.19475
2026-01-08 19:41:26.779,95383168,unknown,0,1,0,1.19442
2026-01-08 19:41:26.971,95383360,unknown,1,1,0,1.19555
2026-01-08 19:41:27.099,95383488,unknown,0,2,0,1.1974
2026-01-08 19:41:27.291,95383680,unknown,1,2,0,1.19676
2026-01-08 19:41:27.771,95384160,unknown,0,2,0,1.19829
2026-01-08 19:41:27.835,95384224,unknown,1,2,0,1.1995
2026-01-08 19:41:27.931,95384320,unknown,0,3,0,1.1991
2026-01-08 19:41:28.955,95385344,unknown,0,0,1,1.1941
2026-01-08 19:41:31.995,95388384,unknown,1,0,1,1.197
2026-01-08 19:41:33.147,95389536,unknown,0,0,1,1.19652
2026-01-08 19:41:38.011,95394400,unknown,1,0,1,1.19523
2026-01-08 19:41:39.003,95395392,unknown,0,0,1,1.19112
2026-01-08 19:41:43.579,95399968,unknown,1,0,1,1.19152
2026-01-08 19:41:44.827,95401216,unknown,0,0,1,1.19708
2026-01-08 19:41:48.315,95404704,unknown,1,0,1,1.19467
2026-01-08 19:41:48.379,95404768,unknown,0,1,1,1.19136
2026-01-08 19:41:48.603,95404992,unknown,1,1,1,1.19418
2026-01-08 19:41:49.467,95405856,unknown,0,1,1,1.19032
2026-01-08 19:41:50.491,95406880,unknown,0,0,1,1.19378
2026-01-08 20:04:36.155,96772544,unknown,0,0,1,1.19144
2026-01-08 20:04:37.115,96773504,Handsome,0,0,0,1.19362
2026-01-09 04:38:35.387,127611776,unknown,0,0,1,1.19974
2026-01-09 04:38:36.379,127612768,Handsome,0,0,0,1.20192
2026-01-09 07:02:00.315,136216704,unknown,1,0,1,1.17396
2026-01-09 07:02:00.891,136217280,unknown,0,0,1,1.19813
2026-01-09 07:10:36.219,136732608,unknown,0,0,1,1.19185
2026-01-09 07:10:37.243,136733632,Handsome,0,0,0,1.19708
2026-01-09 07:10:56.315,136752704,unknown,1,0,1,1.17517
2026-01-09 07:10:56.699,136753088,unknown,0,0,1,1.17751
2026-01-09 17:39:56.091,174492480,unknown,0,0,1,1.17855
2026-01-09 17:39:57.115,174493504,Handsome,0,0,0,1.17573
2026-01-09 17:46:42.683,174899072,unknown,0,0,1,1.16421
2026-01-09 17:46:43.707,174900096,Handsome,0,0,0,1.15954
2026-01-09 17:46:44.283,174900672,unknown,0,0,1,1.16212
2026-01-09 17:46:46.331,174902720,Handsome,0,0,0,1.16542
2026-01-09 17:46:46.907,174903296,unknown,0,0,1,1.15793
2026-01-09 17:46:49.659,174906048,Handsome,0,0,0,1.15583
2026-01-09 17:46:59.067,174915456,unknown,0,0,1,1.16155
2026-01-09 17:47:00.091,174916480,Handsome,0,0,0,1.16212
2026-01-09 20:21:46.363,184202752,unknown,1,0,1,1.21239
2026-01-09 20:21:47.259,184203648,unknown,0,0,1,1.21473
2026-01-09 20:21:51.483,184207872,unknown,1,0,1,1.21513
2026-01-09 20:21:52.251,184208640,unknown,0,0,1,1.21191
2026-01-09 20:21:56.667,184213056,unknown,1,0,1,1.23028
2026-01-09 20:21:57.435,184213824,unknown,0,0,1,1.2086
2026-01-09 20:22:01.147,184217536,unknown,1,0,1,1.20973
2026-01-09 20:22:01.659,184218048,unknown,0,0,1,1.21336
2026-01-09 20:22:07.035,184223424,unknown,1,0,1,1.21537
2026-01-09 20:22:07.867,184224256,unknown,0,0,1,1.21787
2026-01-09 20:22:12.091,184228480,unknown,1,0,1,1.21876
2026-01-09 20:22:12.347,184228736,unknown,0,0,1,1.21827
2026-01-09 20:22:12.475,184228864,unknown,1,0,1,1.21569
2026-01-09 20:22:12.539,184228928,unknown,0,1,1,1.21634
2026-01-09 20:22:12.603,184228992,unknown,1,1,1,1.21465
2026-01-09 20:22:12.731,184229120,unknown,0,2,1,1.21553
2026-01-09 20:22:12.795,184229184,unknown,1,2,1,1.21529
2026-01-09 20:22:12.923,184229312,unknown,0,3,1,1.20804
2026-01-09 20:22:13.883,184230272,unknown,0,0,2,1.21465
2026-01-09 20:22:17.083,184233472,unknown,1,0,2,1.21287
2026-01-09 20:22:17.467,184233856,unknown,0,0,2,1.21827
2026-01-09 20:22:17.595,184233984,unknown,1,0,2,1.21465
2026-01-09 20:22:17.723,184234112,unknown,0,1,2,1.21803
2026-01-09 20:22:18.747,184235136,unknown,0,0,2,1.21714
2026-01-09 20:22:21.883,184238272,unknown,1,0,2,1.21964
2026-01-09 20:22:22.011,184238400,unknown,0,1,2,1.20989
2026-01-09 20:22:22.203,184238592,unknown,1,1,2,1.21223
2026-01-09 20:22:22.267,184238656,unknown,0,2,2,1.21763
2026-01-09 20:22:23.291,184239680,unknown,0,0,2,1.21352
2026-01-09 20:22:27.451,184243840,unknown,1,0,2,1.21344
2026-01-09 20:22:27.643,184244032,unknown,0,0,2,1.22061
2026-01-09 20:22:27.771,184244160,unknown,1,0,2,1.20868
2026-01-09 20:22:27.899,184244288,unknown,0,1,2,1.21521
2026-01-09 20:22:28.923,184245312,unknown,0,0,2,1.21707
2026-01-09 20:22:32.187,184248576,unknown,1,0,2,1.22093
2026-01-09 20:22:32.443,184248832,unknown,0,0,2,1.21416
2026-01-09 20:22:32.699,184249088,unknown,1,0,2,1.21263
2026-01-09 20:22:32.891,184249280,unknown,0,0,2,1.19805
2026-01-09 20:22:36.795,184253184,unknown,1,0,2,1.21739
2026-01-09 20:22:36.987,184253376,unknown,0,0,2,1.21497
2026-01-09 20:22:42.747,184259136,unknown,1,0,2,1.21819
2026-01-09 20:22:42.939,184259328,unknown,0,0,2,1.21634
2026-01-09 20:22:50.363,184266752,unknown,1,0,2,1.21062
2026-01-09 20:22:50.491,184266880,unknown,0,1,2,1.21529
2026-01-09 20:22:50.811,184267200,unknown,1,1,2,1.21424
2026-01-09 20:22:50.875,184267264,unknown,0,2,2,1.21118
2026-01-09 20:22:51.899,184268288,unknown,0,0,2,1.19289
2026-01-09 20:22:56.315,184272704,unknown,1,0,2,1.21295
2026-01-09 20:22:56.443,184272832,unknown,0,1,2,1.21279
2026-01-09 20:22:57.467,184273856,unknown,0,0,2,1.19072
2026-01-09 20:23:00.731,184277120,unknown,1,0,2,1.20417
2026-01-09 20:23:00.923,184277312,unknown,0,0,2,1.19958
2026-01-09 20:23:07.515,184283904,unknown,1,0,2,1.2078
2026-01-09 20:23:07.771,184284160,unknown,0,0,2,1.19894
2026-01-09 20:23:11.355,184287744,unknown,1,0,2,1.19096
2026-01-09 20:23:11.483,184287872,unknown,0,1,2,1.19539
2026-01-09 20:23:12.507,184288896,unknown,0,0,2,1.20022
2026-01-10 05:51:24.667,218381056,unknown,0,0,2,1.19587
2026-01-10 05:51:25.691,218382080,Handsome,0,0,0,1.1945
2026-01-10 17:55:50.139,261846528,unknown,1,0,2,1.1738
2026-01-10 17:55:50.971,261847360,unknown,0,0,2,1.18016
2026-01-10 17:55:55.963,261852352,unknown,1,0,2,1.17992
2026-01-10 17:55:56.859,261853248,unknown,0,0,2,1.17589
2026-01-10 17:56:00.827,261857216,unknown,1,0,2,1.17605
2026-01-10 17:56:02.107,261858496,unknown,0,0,2,1.17879
2026-01-10 17:56:07.035,261863424,unknown,1,0,2,1.17154
2026-01-10 17:56:07.867,261864256,unknown,0,0,2,1.17742
2026-01-10 17:56:11.707,261868096,unknown,1,0,2,1.18032
2026-01-10 17:56:12.411,261868800,unknown,0,0,2,1.18306
2026-01-10 17:56:16.379,261872768,unknown,1,0,2,1.18435
2026-01-10 17:56:17.659,261874048,unknown,0,0,2,1.16195
2026-01-10 17:56:21.499,261877888,unknown,1,0,2,1.17275
2026-01-10 17:56:22.331,261878720,unknown,0,0,2,1.15535
2026-01-10 17:56:26.107,261882496,unknown,1,0,2,1.16904
2026-01-10 17:56:26.747,261883136,unknown,0,0,2,1.15777
2026-01-10 17:56:52.219,261908608,unknown,1,0,2,1.185
2026-01-10 17:56:53.179,261909568,unknown,0,0,2,1.17501
2026-01-10 17:56:57.403,261913792,unknown,1,0,2,1.18516
2026-01-10 17:56:57.531,261913920,unknown,0,1,2,1.17944
2026-01-10 17:56:57.659,261914048,unknown,1,1,2,1.17646
2026-01-10 17:56:57.851,261914240,unknown,0,1,2,1.17734
2026-01-10 17:56:57.979,261914368,unknown,1,1,2,1.17871
2026-01-10 17:56:58.427,261914816,unknown,0,1,2,1.17734
2026-01-10 17:56:59.387,261915776,unknown,0,0,2,1.17195
2026-01-10 17:57:03.803,261920192,unknown,1,0,2,1.18331
2026-01-10 17:57:04.443,261920832,unknown,0,0,2,1.18121
2026-01-10 17:57:04.507,261920896,unknown,1,0,2,1.16187
2026-01-10 17:57:04.635,261921024,unknown,0,1,2,1.16429
2026-01-10 17:57:05.659,261922048,unknown,0,0,2,1.18395
2026-01-10 17:57:08.795,261925184,unknown,1,0,2,1.16155
2026-01-10 17:57:09.435,261925824,unknown,0,0,2,1.15728
2026-01-10 18:32:23.611,264040000,unknown,1,0,2,1.16155
2026-01-10 18:32:24.955,264041344,unknown,0,0,2,1.15793
2026-01-10 18:32:30.203,264046592,unknown,1,0,2,1.17614
2026-01-10 18:32:31.227,264047616,unknown,0,0,2,1.15358
2026-01-10 18:32:35.323,264051712,unknown,1,0,2,1.16518
2026-01-10 18:32:36.219,264052608,unknown,0,0,2,1.15704
2026-01-10 18:32:41.467,264057856,unknown,1,0,2,1.15897
2026-01-10 18:32:42.363,264058752,unknown,0,0,2,1.15656
2026-01-10 18:32:47.227,264063616,unknown,1,0,2,1.15599
2026-01-10 18:32:47.931,264064320,unknown,0,0,2,1.15978
2026-01-10 18:32:51.707,264068096,unknown,1,0,2,1.16759
2026-01-10 18:32:51.835,264068224,unknown,0,1,2,1.16816
2026-01-10 18:32:51.963,264068352,unknown,1,1,2,1.15664
2026-01-10 18:32:52.987,264069376,unknown,0,1,2,1.15865
2026-01-10 18:32:54.075,264070464,unknown,0,0,2,1.16212
2026-01-10 18:32:57.467,264073856,unknown,1,0,2,1.15905
2026-01-10 18:32:58.491,264074880,unknown,0,0,2,1.16228
2026-01-10 18:33:02.331,264078720,unknown,1,0,2,1.16083
2026-01-10 18:33:03.227,264079616,unknown,0,0,2,1.1568
2026-01-10 18:33:08.731,264085120,unknown,1,0,2,1.15736
2026-01-10 18:33:09.307,264085696,unknown,0,0,2,1.15478
2026-01-10 18:33:15.195,264091584,unknown,1,0,2,1.1634
2026-01-10 18:33:15.963,264092352,unknown,0,0,2,1.15817
2026-01-10 18:33:16.091,264092480,unknown,1,0,2,1.16075
2026-01-10 18:33:16.219,264092608,unknown,0,1,2,1.16405
2026-01-10 18:33:17.243,264093632,unknown,0,0,2,1.15801
2026-01-10 18:33:20.827,264097216,unknown,1,0,2,1.16236
2026-01-10 18:33:21.467,264097856,unknown,0,0,2,1.16163
2026-01-10 18:33:26.075,264102464,unknown,1,0,2,1.15422
2026-01-10 18:33:26.331,264102720,unknown,0,0,2,1.15535
2026-01-10 18:33:26.459,264102848,unknown,1,0,2,1.16075
2026-01-10 18:33:26.587,264102976,unknown,0,1,2,1.15801
2026-01-10 18:33:27.611,264104000,unknown,0,0,2,1.16179
2026-01-10 18:33:30.363,264106752,unknown,1,0,2,1.16107
2026-01-10 18:33:30.619,264107008,unknown,0,0,2,1.15841
2026-01-10 18:33:52.699,264129088,unknown,1,0,2,1.16091
2026-01-10 18:33:53.083,264129472,unknown,0,0,2,1.1597
2026-01-10 18:33:53.723,264130112,unknown,1,0,2,1.15938
2026-01-10 18:33:53.979,264130368,unknown,0,0,2,1.15068
2026-01-10 18:34:24.187,264160576,unknown,1,0,2,1.13505
2026-01-10 18:34:24.315,264160704,unknown,0,1,2,1.15269
2026-01-10 18:34:25.211,264161600,unknown,0,0,2,1.14504
2026-01-10 20:26:53.307,270909696,unknown,1,0,2,1.15857
2026-01-10 20:26:53.435,270909824,unknown,0,1,2,1.15905
2026-01-10 20:26:54.459,270910848,unknown,0,0,2,1.16373
2026-01-11 04:02:47.931,298264320,unknown,0,0,2,1.13915
2026-01-11 04:02:48.955,298265344,Handsome,0,0,0,1.13924
2026-01-11 14:53:00.411,337276800,unknown,0,0,2,1.13948
2026-01-11 14:53:01.435,337277824,Handsome,0,0,0,1.1423
2026-01-11 18:10:29.883,349126272,unknown,0,0,2,1.10137
2026-01-11 18:10:30.907,349127296,Handsome,0,0,0,1.12747
2026-01-11 18:11:17.499,349173888,unknown,0,0,2,1.10354
2026-01-11 18:11:18.139,349174528,Handsome,1,0,0,1.10298
2026-01-11 18:11:19.035,349175424,Handsome,0,0,0,1.10628
2026-01-11 18:11:20.187,349176576,Handsome,0,0,0,1.10225
2026-01-11 18:11:22.875,349179264,unknown,1,0,2,1.10306
2026-01-11 18:11:23.899,349180288,unknown,0,0,2,1.10403
2026-01-11 18:11:26.971,349183360,unknown,1,0,2,1.10089
2026-01-11 18:11:27.995,349184384,unknown,0,0,2,1.10967
2026-01-11 18:11:32.347,349188736,unknown,1,0,2,1.11007
2026-01-11 18:11:34.139,349190528,unknown,0,0,2,1.10306
2026-01-11 18:11:37.851,349194240,unknown,1,0,2,1.10524
2026-01-11 18:11:39.131,349195520,unknown,0,0,2,1.11047
2026-01-11 18:11:46.171,349202560,unknown,1,0,2,1.10209
2026-01-11 18:11:47.451,349203840,unknown,0,0,2,1.112
2026-01-11 18:16:22.267,349478656,unknown,1,0,2,1.10524
2026-01-11 18:16:23.035,349479424,unknown,0,0,2,1.10419
2026-01-11 18:16:27.387,349483776,unknown,1,0,2,1.08961
2026-01-11 18:16:28.411,349484800,unknown,0,0,2,1.0859
2026-01-11 18:16:31.995,349488384,unknown,1,0,2,1.09033
2026-01-11 18:16:32.763,349489152,unknown,0,0,2,1.09186
2026-01-11 18:16:36.219,349492608,unknown,1,0,2,1.08638
2026-01-11 18:16:37.371,349493760,unknown,0,0,2,1.09935
2026-01-11 18:16:45.179,349501568,unknown,0,0,2,1.09412
2026-01-11 18:16:46.203,349502592,Handsome,0,0,0,1.12328
2026-01-11 18:56:11.387,351867776,unknown,0,0,2,1.1116
2026-01-11 18:56:11.899,351868288,Handsome,1,0,0,1.08646
2026-01-11 18:56:12.411,351868800,Handsome,0,0,0,1.08211
2026-01-11 18:56:12.411,351868800,Handsome,0,0,0,1.08348
2026-01-11 18:56:15.355,351871744,unknown,1,0,2,1.09049
2026-01-11 18:56:16.507,351872896,unknown,0,0,2,1.08695
2026-01-11 18:56:20.091,351876480,unknown,1,0,2,1.08985
2026-01-11 18:56:22.267,351878656,unknown,0,0,2,1.08961
2026-01-11 18:56:26.235,351882624,unknown,1,0,2,1.09404
2026-01-11 18:56:27.259,351883648,unknown,0,0,2,1.09089
2026-01-11 18:56:30.971,351887360,unknown,0,0,2,1.08767
2026-01-11 18:56:31.995,351888384,Handsome,0,0,0,1.10379
2026-01-11 18:58:11.963,351988352,unknown,1,0,2,1.1029
2026-01-11 18:58:13.755,351990144,unknown,0,0,2,1.09097
2026-01-11 18:58:18.619,351995008,unknown,1,0,2,1.08292
2026-01-11 18:58:19.515,351995904,unknown,0,0,2,1.09122
2026-01-11 18:58:22.587,351998976,unknown,1,0,2,1.09097
2026-01-11 18:58:23.611,352000000,unknown,0,0,2,1.08364
2026-01-11 18:58:27.451,352003840,unknown,1,0,2,1.09226
2026-01-11 18:58:28.347,352004736,unknown,0,0,2,1.08662
2026-01-11 18:58:33.211,352009600,unknown,1,0,2,1.0888
2026-01-11 18:58:34.363,352010752,unknown,0,0,2,1.08348
2026-01-11 18:58:37.819,352014208,unknown,1,0,2,1.09178
2026-01-11 18:58:38.843,352015232,unknown,0,0,2,1.08904
2026-01-11 18:58:42.811,352019200,unknown,1,0,2,1.08799
2026-01-11 18:58:43.963,352020352,unknown,0,0,2,1.09549
2026-01-11 18:58:47.675,352024064,unknown,1,0,2,1.08324
2026-01-11 18:58:48.827,352025216,unknown,0,0,2,1.07639
2026-01-11 18:58:52.539,352028928,unknown,1,0,2,1.09162
2026-01-11 18:58:53.947,352030336,unknown,0,0,2,1.09106
2026-01-11 18:58:57.019,352033408,unknown,1,0,2,1.07607
2026-01-11 18:58:58.683,352035072,unknown,0,0,2,1.06954
2026-01-11 18:59:05.467,352041856,unknown,1,0,2,1.06656
