time,mono_ms,cat_name,state,lick,bout,water
2026-02-04 21:50:08.994,378450432,unknown,0,1,3,1.01391
2026-02-04 21:50:09.122,378450560,unknown,1,1,3,1.0048
2026-02-04 21:50:09.250,378450688,unknown,0,2,3,0.991907
2026-02-04 21:50:09.378,378450816,unknown,1,2,3,1.01834
2026-02-04 21:50:09.506,378450944,unknown,0,3,3,1.02367
2026-02-04 21:50:10.530,378451968,unknown,0,0,4,1.00166
2026-02-04 21:50:13.346,378454784,unknown,1,0,4,1.02254
2026-02-04 21:50:14.498,378455936,unknown,0,0,4,1.01608
2026-02-04 21:50:14.626,378456064,unknown,1,0,4,1.01552
2026-02-04 21:50:14.754,378456192,unknown,0,1,4,1.02455
2026-02-04 21:50:15.778,378457216,unknown,0,0,4,1.02173
2026-02-04 21:50:19.490,378460928,unknown,1,0,4,1.01278
2026-02-04 21:50:20.386,378461824,unknown,0,0,4,1.01793
2026-02-04 21:50:20.514,378461952,unknown,1,0,4,1.01641
2026-02-04 21:50:20.642,378462080,unknown,0,1,4,1.01174
2026-02-04 21:50:21.666,378463104,unknown,0,0,4,1.01414
2026-02-04 21:50:25.378,378466816,unknown,1,0,4,1.02028
2026-02-04 21:50:26.274,378467712,unknown,0,0,4,1.0102
2026-02-04 21:50:26.402,378467840,unknown,1,0,4,1.01649
2026-02-04 21:50:26.530,378467968,unknown,0,1,4,1.0198
2026-02-04 21:50:27.554,378468992,unknown,0,0,4,1.00955
2026-02-04 21:50:30.626,378472064,unknown,1,0,4,1.01261
2026-02-04 21:50:30.754,378472192,unknown,0,1,4,1.0156
2026-02-04 21:50:30.882,378472320,unknown,1,1,4,1.02133
2026-02-04 21:50:31.138,378472576,unknown,0,1,4,1.016
2026-02-04 21:50:31.522,378472960,unknown,1,1,4,1.01173
2026-02-04 21:50:31.650,378473088,unknown,0,2,4,1.01262
2026-02-04 21:50:32.674,378474112,unknown,0,0,4,1.01948
2026-02-04 21:50:34.466,378475904,unknown,1,0,4,1.01472
2026-02-04 21:50:34.978,378476416,unknown,0,0,4,1.01464
2026-02-04 21:50:35.106,378476544,unknown,1,0,4,1.00939
2026-02-04 21:50:35.618,378477056,unknown,0,0,4,1.01367
2026-02-04 21:50:39.458,378480896,unknown,1,0,4,1.00996
2026-02-04 21:50:40.354,378481792,unknown,0,0,4,1.00633
2026-02-04 21:50:40.482,378481920,unknown,1,0,4,1.01859
2026-02-04 21:50:40.610,378482048,unknown,0,1,4,0.99666
2026-02-04 21:50:41.634,378483072,unknown,0,0,4,1.01447
2026-02-04 21:50:43.938,378485376,unknown,1,0,4,1.01044
2026-02-04 21:50:44.450,378485888,unknown,0,0,4,1.01875
2026-02-04 21:50:44.578,378486016,unknown,1,0,4,1.00464
2026-02-04 21:50:44.834,378486272,unknown,0,0,4,1.01472
