time,cat_name,state,lick,bout,water
2025-12-23 18:13:31.928,unknown,0,0,0,1.55595
2025-12-23 18:13:33.776,unknown,1,0,0,1.5549
2025-12-23 18:13:35.864,unknown,0,0,0,1.5574
2025-12-23 19:21:05.688,unknown,1,0,0,1.5516
2025-12-23 19:21:05.816,unknown,0,1,0,1.55152
2025-12-23 19:21:05.880,unknown,1,1,0,1.55506
2025-12-23 19:21:06.616,unknown,0,1,0,1.56022
2025-12-23 19:21:07.640,unknown,0,0,0,1.53484
2025-12-23 20:54:21.080,unknown,0,0,0,1.5238
2025-12-23 20:54:22.104,Handsome,0,0,0,1.50382
2025-12-24 18:32:21.344,unknown,1,0,0,1.55394
2025-12-24 18:32:21.032,unknown,0,0,0,1.53621
2025-12-24 18:32:29.952,unknown,1,0,0,1.53847
2025-12-24 18:32:30.976,unknown,0,0,0,1.53339
2025-12-24 18:32:40.304,unknown,1,0,0,1.53984
2025-12-24 18:32:41.584,unknown,0,0,0,1.51833
2025-12-24 18:32:45.160,unknown,1,0,0,1.54282
2025-12-24 18:32:47.048,unknown,0,0,0,1.51663
2025-12-24 18:32:52.864,unknown,1,0,0,1.51825
2025-12-24 18:32:53.208,unknown,0,0,0,1.5226
2025-12-24 20:22:36.000,unknown,1,0,0,1.5317
2025-12-24 20:22:38.792,unknown,0,0,0,1.51035
2025-12-24 20:22:44.904,unknown,1,0,0,1.49786
2025-12-24 20:22:45.944,unknown,0,0,0,1.5006
2025-12-24 20:22:49.944,unknown,1,0,0,1.50012
2025-12-24 20:22:50.904,unknown,0,0,0,1.5027
2025-12-24 20:22:55.784,unknown,1,0,0,1.50205
2025-12-24 20:22:56.808,unknown,0,0,0,1.50189
2025-12-24 20:23:00.744,unknown,1,0,0,1.49528
2025-12-24 20:23:01.120,unknown,0,0,0,1.4861
2025-12-24 20:23:05.472,unknown,1,0,0,1.48143
2025-12-24 20:23:06.592,unknown,0,0,0,1.48167
2025-12-24 20:23:11.360,unknown,1,0,0,1.48255
2025-12-24 20:23:12.512,unknown,0,0,0,1.48328
2025-12-24 20:23:18.888,unknown,1,0,0,1.48231
2025-12-24 20:23:19.992,unknown,0,0,0,1.48763
2025-12-24 20:23:22.544,unknown,1,0,0,1.48449
