time,mono_ms,cat_name,state,lick,bout,water
2026-01-23 21:46:20.523,25339912,unknown,0,0,0,1.24811
2026-01-24 11:48:36.739,75876128,unknown,1,0,0,1.23463
2026-01-24 11:48:36.835,75876224,unknown,0,1,0,1.22851
2026-01-24 11:48:37.763,75877152,unknown,1,1,0,1.23198
2026-01-24 11:48:38.307,75877696,unknown,0,1,0,1.22472
2026-01-24 11:48:39.331,75878720,unknown,0,0,0,1.23376
2026-01-24 16:47:15.875,93795264,unknown,1,0,0,1.2327
2026-01-24 16:47:17.123,93796512,unknown,0,0,0,1.23109
2026-01-24 16:47:20.899,93800288,unknown,1,0,0,1.23731
2026-01-24 16:47:21.891,93801280,unknown,0,0,0,1.22939
2026-01-24 16:47:25.347,93804736,unknown,1,0,0,1.23778
2026-01-24 16:47:26.147,93805536,unknown,0,0,0,1.23052
2026-01-24 16:47:30.019,93809408,unknown,1,0,0,1.23359
2026-01-24 16:47:31.107,93810496,unknown,0,0,0,1.23148
2026-01-24 16:47:35.011,93814400,unknown,1,0,0,1.23455
2026-01-24 16:47:36.003,93815392,unknown,0,0,0,1.23061
2026-01-24 16:47:39.395,93818784,unknown,1,0,0,1.23311
2026-01-24 16:47:40.515,93819904,unknown,0,0,0,1.23125
2026-01-24 16:47:43.651,93823040,unknown,1,0,0,1.23294
2026-01-24 16:47:44.803,93824192,unknown,0,0,0,1.21827
2026-01-24 16:47:47.491,93826880,unknown,1,0,0,1.21988
2026-01-24 16:47:48.547,93827936,unknown,0,0,0,1.21473
2026-01-24 16:47:51.875,93831264,unknown,1,0,0,1.23036
2026-01-24 16:47:52.899,93832288,unknown,0,0,0,1.23674
2026-01-24 16:47:56.611,93836000,unknown,1,0,0,1.22383
2026-01-24 16:47:58.147,93837536,unknown,0,0,0,1.21215
2026-01-24 16:48:00.963,93840352,unknown,1,0,0,1.21956
2026-01-24 16:48:02.499,93841888,unknown,0,0,0,1.22214
2026-01-24 16:48:06.499,93845888,unknown,1,0,0,1.21457
2026-01-24 16:48:07.843,93847232,unknown,0,0,0,1.21505
2026-01-24 16:48:08.003,93847392,unknown,1,0,0,1.21408
2026-01-24 16:48:08.067,93847456,unknown,0,1,0,1.20659
2026-01-24 16:48:09.091,93848480,unknown,0,0,0,1.21505
2026-01-24 19:10:44.451,102403840,unknown,1,0,0,1.21432
2026-01-24 19:10:46.115,102405504,unknown,0,0,0,1.21142
2026-01-24 19:10:50.211,102409600,unknown,1,0,0,1.21948
2026-01-24 19:10:51.555,102410944,unknown,0,0,0,1.21835
2026-01-24 19:10:55.043,102414432,unknown,1,0,0,1.21763
2026-01-24 19:10:56.035,102415424,unknown,0,0,0,1.21642
2026-01-24 19:10:59.587,102418976,unknown,1,0,0,1.21585
2026-01-24 19:11:00.547,102419936,unknown,0,0,0,1.21046
2026-01-24 19:11:00.611,102420000,unknown,1,0,0,1.21795
2026-01-24 19:11:00.675,102420064,unknown,0,1,0,1.21231
2026-01-24 19:11:01.699,102421088,unknown,0,0,0,1.2136
2026-01-24 19:11:04.643,102424032,unknown,1,0,0,1.21787
2026-01-24 19:11:06.147,102425536,unknown,0,0,0,1.21553
2026-01-24 19:11:09.699,102429088,unknown,1,0,0,1.21231
2026-01-24 19:11:10.627,102430016,unknown,0,0,0,1.22319
2026-01-24 19:11:14.915,102434304,unknown,1,0,0,1.21602
2026-01-24 19:11:16.259,102435648,unknown,0,0,0,1.20127
2026-01-24 19:11:20.387,102439776,unknown,1,0,0,1.19781
2026-01-24 19:11:21.539,102440928,unknown,0,0,0,1.19217
2026-01-24 19:11:25.059,102444448,unknown,1,0,0,1.1995
2026-01-24 19:11:26.083,102445472,unknown,0,0,0,1.20119
2026-01-24 19:11:29.699,102449088,unknown,1,0,0,1.20111
2026-01-24 19:11:30.723,102450112,unknown,0,0,0,1.19926
2026-01-24 19:11:34.499,102453888,unknown,1,0,0,1.19958
2026-01-24 19:11:35.651,102455040,unknown,0,0,0,1.20135
2026-01-24 19:11:39.683,102459072,unknown,1,0,0,1.19861
2026-01-24 19:11:41.187,102460576,unknown,0,0,0,1.19442
2026-01-24 19:11:44.163,102463552,unknown,1,0,0,1.19829
2026-01-24 19:11:45.219,102464608,unknown,0,0,0,1.19499
2026-01-24 19:11:48.579,102467968,unknown,1,0,0,1.19837
2026-01-24 19:11:49.635,102469024,unknown,0,0,0,1.1962
2026-01-24 19:11:54.499,102473888,unknown,1,0,0,1.19797
2026-01-24 19:11:55.971,102475360,unknown,0,0,0,1.197
2026-01-24 19:12:00.099,102479488,unknown,1,0,0,1.19789
2026-01-24 19:12:01.443,102480832,unknown,0,0,0,1.19773
2026-01-24 19:12:05.987,102485376,unknown,1,0,0,1.19781
2026-01-24 19:12:06.051,102485440,unknown,0,1,0,1.19894
2026-01-24 19:12:06.147,102485536,unknown,1,1,0,1.19555
2026-01-24 19:12:07.235,102486624,unknown,0,1,0,1.18895
2026-01-24 19:12:08.259,102487648,unknown,0,0,0,1.19708
2026-01-24 19:12:10.339,102489728,unknown,1,0,0,1.19426
2026-01-24 19:12:11.555,102490944,unknown,0,0,0,1.19507
2026-01-24 19:12:15.011,102494400,unknown,1,0,0,1.19475
2026-01-24 19:12:16.131,102495520,unknown,0,0,0,1.18556
2026-01-24 19:12:20.515,102499904,unknown,1,0,0,1.19587
2026-01-24 19:12:21.731,102501120,unknown,0,0,0,1.18194
2026-01-24 19:12:25.347,102504736,unknown,1,0,0,1.19563
2026-01-24 19:12:26.627,102506016,unknown,0,0,0,1.18145
2026-01-24 19:12:26.883,102506272,unknown,1,0,0,1.19402
2026-01-24 19:12:26.947,102506336,unknown,0,1,0,1.2028
2026-01-24 19:12:27.139,102506528,unknown,1,1,0,1.17613
2026-01-24 19:12:27.203,102506592,unknown,0,2,0,1.20208
2026-01-24 19:12:28.227,102507616,unknown,0,0,0,1.20143
2026-01-24 19:12:31.363,102510752,unknown,1,0,0,1.18169
2026-01-24 19:12:32.483,102511872,unknown,0,0,0,1.18282
2026-01-24 19:12:39.491,102518880,unknown,1,0,0,1.18258
2026-01-24 19:12:40.995,102520384,unknown,0,0,0,1.18194
2026-01-24 19:12:44.899,102524288,unknown,1,0,0,1.19692
2026-01-24 19:12:46.179,102525568,unknown,0,0,0,1.17267
2026-01-24 19:12:48.739,102528128,unknown,1,0,0,1.18677
2026-01-24 19:12:50.179,102529568,unknown,0,0,0,1.17678
2026-01-24 19:12:54.147,102533536,unknown,1,0,0,1.18057
2026-01-24 19:12:55.459,102534848,unknown,0,0,0,1.18242
2026-01-24 19:12:55.555,102534944,unknown,1,0,0,1.1821
2026-01-24 19:12:55.619,102535008,unknown,0,1,0,1.17694
2026-01-24 19:12:56.643,102536032,unknown,0,0,0,1.18846
2026-01-24 19:12:59.619,102539008,unknown,1,0,0,1.17364
2026-01-24 19:13:01.059,102540448,unknown,0,0,0,1.17348
2026-01-24 19:13:02.307,102541696,unknown,1,0,0,1.18282
2026-01-24 19:13:02.371,102541760,unknown,0,1,0,1.18347
2026-01-24 19:13:03.395,102542784,unknown,0,0,0,1.17614
2026-01-24 19:13:03.939,102543328,unknown,1,0,0,1.1796
2026-01-24 19:13:05.155,102544544,unknown,0,0,0,1.1792
2026-01-24 19:13:08.739,102548128,unknown,1,0,0,1.18943
2026-01-24 19:13:09.923,102549312,unknown,0,0,0,1.1804
2026-01-24 19:13:13.155,102552544,unknown,1,0,0,1.18049
2026-01-24 19:13:14.755,102554144,unknown,0,0,0,1.17718
2026-01-24 19:13:18.211,102557600,unknown,1,0,0,1.17904
2026-01-24 19:13:19.555,102558944,unknown,0,0,0,1.1734
2026-01-24 19:13:19.651,102559040,unknown,1,0,0,1.18202
2026-01-24 19:13:19.715,102559104,unknown,0,1,0,1.17936
2026-01-24 19:13:20.739,102560128,unknown,0,0,0,1.17887
2026-01-24 21:21:47.203,110266592,unknown,0,0,0,1.17323
2026-01-24 21:21:48.259,110267648,Handsome,1,0,0,1.17896
2026-01-24 21:21:49.379,110268768,Handsome,0,0,0,1.15728
2026-01-24 21:21:50.563,110269952,Handsome,0,0,0,1.17759
2026-01-24 21:21:53.859,110273248,unknown,1,0,0,1.17291
2026-01-24 21:21:55.075,110274464,unknown,0,0,0,1.1821
2026-01-24 21:21:58.467,110277856,unknown,1,0,0,1.17565
2026-01-24 21:21:59.459,110278848,unknown,0,0,0,1.15785
2026-01-24 21:22:03.555,110282944,unknown,1,0,0,1.18725
2026-01-24 21:22:04.803,110284192,unknown,0,0,0,1.16792
2026-01-24 21:22:09.699,110289088,unknown,1,0,0,1.1626
2026-01-24 21:22:10.787,110290176,unknown,0,0,0,1.16244
2026-01-24 21:22:10.947,110290336,unknown,1,0,0,1.1796
2026-01-24 21:22:11.011,110290400,unknown,0,1,0,1.16679
2026-01-24 21:22:12.035,110291424,unknown,0,0,0,1.16179
2026-01-24 21:22:14.499,110293888,unknown,1,0,0,1.17372
2026-01-24 21:22:15.619,110295008,unknown,0,0,0,1.1622
2026-01-24 21:22:19.363,110298752,unknown,1,0,0,1.16429
2026-01-24 21:22:20.291,110299680,unknown,0,0,0,1.16147
2026-01-24 21:22:20.355,110299744,unknown,1,0,0,1.1593
2026-01-24 21:22:20.547,110299936,unknown,0,0,0,1.16534
2026-01-24 21:22:24.803,110304192,unknown,1,0,0,1.16921
2026-01-24 21:22:25.859,110305248,unknown,0,0,0,1.1605
2026-01-24 21:22:25.923,110305312,unknown,1,0,0,1.16179
2026-01-24 21:22:26.019,110305408,unknown,0,1,0,1.16332
2026-01-24 21:22:27.043,110306432,unknown,0,0,0,1.16308
2026-01-24 21:22:31.203,110310592,unknown,1,0,0,1.16212
2026-01-24 21:22:32.195,110311584,unknown,0,0,0,1.15849
2026-01-24 21:22:32.259,110311648,unknown,1,0,0,1.16582
2026-01-24 21:22:32.355,110311744,unknown,0,1,0,1.1626
2026-01-24 21:22:33.379,110312768,unknown,0,0,0,1.15285
2026-01-24 21:22:36.227,110315616,unknown,1,0,0,1.16292
2026-01-24 21:22:37.187,110316576,unknown,0,0,0,1.16349
2026-01-24 21:22:37.283,110316672,unknown,1,0,0,1.16308
2026-01-24 21:22:37.347,110316736,unknown,0,1,0,1.15986
2026-01-24 21:22:38.371,110317760,unknown,0,0,0,1.15487
2026-01-24 21:22:42.179,110321568,unknown,1,0,0,1.16888
2026-01-24 21:22:43.299,110322688,unknown,0,0,0,1.15938
2026-01-24 21:22:47.363,110326752,unknown,1,0,0,1.16373
2026-01-24 21:22:48.515,110327904,unknown,0,0,0,1.16324
2026-01-24 21:22:53.027,110332416,unknown,1,0,0,1.16195
2026-01-24 21:22:54.147,110333536,unknown,0,0,0,1.16002
2026-01-24 21:22:54.211,110333600,unknown,1,0,0,1.16284
2026-01-24 21:22:54.307,110333696,unknown,0,1,0,1.168
2026-01-24 21:22:55.331,110334720,unknown,0,0,0,1.16212
2026-01-24 21:22:58.179,110337568,unknown,1,0,0,1.16872
2026-01-24 21:22:59.491,110338880,unknown,0,0,0,1.15897
2026-01-24 21:23:03.875,110343264,unknown,1,0,0,1.16075
2026-01-24 21:23:05.091,110344480,unknown,0,0,0,1.15889
2026-01-24 21:23:05.155,110344544,unknown,1,0,0,1.16252
2026-01-24 21:23:05.283,110344672,unknown,0,1,0,1.15479
2026-01-24 21:23:06.307,110345696,unknown,0,0,0,1.15414
2026-01-24 21:23:11.971,110351360,unknown,1,0,0,1.17146
2026-01-24 21:23:13.475,110352864,unknown,0,0,0,1.16453
2026-01-24 21:23:17.443,110356832,unknown,1,0,0,1.15954
2026-01-24 21:23:18.563,110357952,unknown,0,0,0,1.16824
2026-01-24 21:23:25.923,110365312,unknown,1,0,0,1.16808
2026-01-24 21:23:27.619,110367008,unknown,0,0,0,1.14471
2026-01-24 21:23:30.915,110370304,unknown,1,0,0,1.16026
2026-01-24 21:23:32.291,110371680,unknown,0,0,0,1.15752
2026-01-24 21:23:32.355,110371744,unknown,1,0,0,1.16502
2026-01-24 21:23:32.419,110371808,unknown,0,1,0,1.14157
2026-01-24 21:23:33.443,110372832,unknown,0,0,0,1.16365
2026-01-24 21:23:36.003,110375392,unknown,1,0,0,1.16316
2026-01-24 21:23:36.067,110375456,unknown,0,1,0,1.13698
2026-01-24 21:23:36.131,110375520,unknown,1,1,0,1.13827
2026-01-24 21:23:37.251,110376640,unknown,0,1,0,1.1402
2026-01-24 21:23:38.275,110377664,unknown,0,0,0,1.14641
2026-01-24 21:23:43.107,110382496,unknown,1,0,0,1.15237
2026-01-24 21:23:44.195,110383584,unknown,0,0,0,1.14512
2026-01-24 21:23:44.291,110383680,unknown,1,0,0,1.13787
2026-01-24 21:23:44.483,110383872,unknown,0,0,0,1.146
2026-01-24 21:23:47.939,110387328,unknown,1,0,0,1.1456
2026-01-24 21:23:49.507,110388896,unknown,0,0,0,1.14222
2026-01-24 21:23:53.923,110393312,unknown,1,0,0,1.14552
2026-01-24 21:23:55.523,110394912,unknown,0,0,0,1.14423
2026-01-24 21:23:55.587,110394976,unknown,1,0,0,1.14367
2026-01-24 21:23:55.651,110395040,unknown,0,1,0,1.13835
2026-01-24 21:23:56.675,110396064,unknown,0,0,0,1.14761
2026-01-25 02:17:19.107,127998496,unknown,1,0,0,1.14471
2026-01-25 02:17:20.067,127999456,unknown,0,0,0,1.14157
2026-01-25 02:17:27.331,128006720,unknown,1,0,0,1.13505
2026-01-25 02:17:28.675,128008064,unknown,0,0,0,1.14189
2026-01-25 02:17:34.819,128014208,unknown,1,0,0,1.15986
2026-01-25 02:17:36.035,128015424,unknown,0,0,0,1.13714
2026-01-25 02:17:40.899,128020288,unknown,1,0,0,1.14391
2026-01-25 02:17:40.963,128020352,unknown,0,1,0,1.13674
2026-01-25 02:17:41.155,128020544,unknown,1,1,0,1.14632
2026-01-25 02:17:42.339,128021728,unknown,0,1,0,1.14463
2026-01-25 02:17:43.363,128022752,unknown,0,0,0,1.14109
2026-01-25 02:17:47.747,128027136,unknown,1,0,0,1.14189
2026-01-25 02:17:49.027,128028416,unknown,0,0,0,1.14125
2026-01-25 02:17:53.827,128033216,unknown,1,0,0,1.14423
2026-01-25 02:17:55.043,128034432,unknown,0,0,0,1.14141
2026-01-25 02:17:59.843,128039232,unknown,1,0,0,1.14141
2026-01-25 02:17:59.939,128039328,unknown,0,1,0,1.13843
2026-01-25 02:18:00.163,128039552,unknown,1,1,0,1.14391
2026-01-25 02:18:00.259,128039648,unknown,0,2,0,1.13795
2026-01-25 02:18:00.451,128039840,unknown,1,2,0,1.14641
2026-01-25 02:18:01.539,128040928,unknown,0,2,0,1.13996
2026-01-25 02:18:02.531,128041920,unknown,0,0,0,1.15301
2026-01-25 02:18:07.299,128046688,unknown,1,0,0,1.1423
2026-01-25 02:18:08.803,128048192,unknown,0,0,0,1.14117
2026-01-25 02:18:16.099,128055488,unknown,1,0,0,1.14399
2026-01-25 02:18:17.923,128057312,unknown,0,0,0,1.14504
2026-01-25 02:18:24.803,128064192,unknown,1,0,0,1.14109
2026-01-25 02:18:25.891,128065280,unknown,0,0,0,1.13642
2026-01-25 04:48:17.379,137056768,unknown,0,0,0,1.13867
2026-01-25 04:48:18.531,137057920,Handsome,1,0,0,1.14487
2026-01-25 04:48:19.491,137058880,Handsome,0,0,0,1.14077
2026-01-25 04:48:20.131,137059520,Handsome,0,0,0,1.14923
2026-01-25 04:48:25.379,137064768,unknown,1,0,0,1.14447
2026-01-25 04:48:25.571,137064960,unknown,0,0,0,1.14302
2026-01-25 04:48:25.699,137065088,unknown,1,0,0,1.14745
2026-01-25 04:48:26.595,137065984,unknown,0,0,0,1.11861
2026-01-25 04:48:26.659,137066048,unknown,1,0,0,1.13263
2026-01-25 04:48:26.723,137066112,unknown,0,1,0,1.14117
2026-01-25 04:48:27.747,137067136,unknown,0,0,0,1.12191
2026-01-25 04:48:32.355,137071744,unknown,1,0,0,1.14326
2026-01-25 04:48:33.443,137072832,unknown,0,0,0,1.12731
2026-01-25 04:48:38.435,137077824,unknown,1,0,0,1.13198
2026-01-25 04:48:38.563,137077952,unknown,0,1,0,1.13932
2026-01-25 04:48:38.819,137078208,unknown,1,1,0,1.14189
2026-01-25 04:48:39.011,137078400,unknown,0,1,0,1.12248
2026-01-25 04:48:39.075,137078464,unknown,1,1,0,1.12586
2026-01-25 04:48:39.459,137078848,unknown,0,1,0,1.12538
2026-01-25 04:48:40.483,137079872,unknown,0,0,0,1.13513
2026-01-25 04:48:44.579,137083968,unknown,1,0,0,1.13013
2026-01-25 04:48:44.643,137084032,unknown,0,1,0,1.12006
2026-01-25 04:48:44.835,137084224,unknown,1,1,0,1.14826
2026-01-25 04:48:45.027,137084416,unknown,0,1,0,1.1207
2026-01-25 04:48:45.155,137084544,unknown,1,1,0,1.13577
2026-01-25 04:48:45.347,137084736,unknown,0,1,0,1.11853
2026-01-25 04:48:45.475,137084864,unknown,1,1,0,1.12473
2026-01-25 04:48:45.603,137084992,unknown,0,2,0,1.12409
2026-01-25 04:48:45.731,137085120,unknown,1,2,0,1.12916
2026-01-25 04:48:45.859,137085248,unknown,0,3,0,1.12223
2026-01-25 04:48:46.883,137086272,unknown,0,0,1,1.12586
2026-01-25 04:48:52.003,137091392,unknown,1,0,1,1.12393
2026-01-25 04:48:52.131,137091520,unknown,0,1,1,1.11998
2026-01-25 04:48:52.323,137091712,unknown,1,1,1,1.12675
2026-01-25 04:48:52.451,137091840,unknown,0,2,1,1.12755
2026-01-25 04:48:52.579,137091968,unknown,1,2,1,1.12143
2026-01-25 04:48:53.027,137092416,unknown,0,2,1,1.11877
2026-01-25 04:48:54.051,137093440,unknown,0,0,1,1.12409
2026-01-25 04:48:59.747,137099136,unknown,1,0,1,1.1261
2026-01-25 04:49:01.347,137100736,unknown,0,0,1,1.12256
2026-01-25 04:49:07.875,137107264,unknown,1,0,1,1.12417
2026-01-25 04:49:09.091,137108480,unknown,0,0,1,1.1315
2026-01-25 04:49:15.107,137114496,unknown,1,0,1,1.12401
2026-01-25 04:49:15.171,137114560,unknown,0,1,1,1.12916
2026-01-25 04:49:15.363,137114752,unknown,1,1,1,1.12127
2026-01-25 04:49:16.067,137115456,unknown,0,1,1,1.1228
2026-01-25 04:49:16.131,137115520,unknown,1,1,1,1.1232
2026-01-25 04:49:16.323,137115712,unknown,0,1,1,1.13231
2026-01-25 04:49:17.347,137116736,unknown,0,0,1,1.12465
2026-01-25 04:49:21.315,137120704,unknown,1,0,1,1.13094
2026-01-25 04:49:21.379,137120768,unknown,0,1,1,1.1261
2026-01-25 04:49:21.571,137120960,unknown,1,1,1,1.12828
2026-01-25 04:49:21.763,137121152,unknown,0,1,1,1.11829
2026-01-25 04:49:21.827,137121216,unknown,1,1,1,1.12135
2026-01-25 04:49:22.083,137121472,unknown,0,1,1,1.12699
2026-01-25 04:49:22.147,137121536,unknown,1,1,1,1.12949
2026-01-25 04:49:22.595,137121984,unknown,0,1,1,1.11708
2026-01-25 04:49:23.619,137123008,unknown,0,0,1,1.12014
2026-01-25 04:49:29.379,137128768,unknown,1,0,1,1.12691
2026-01-25 04:49:29.571,137128960,unknown,0,0,1,1.12465
2026-01-25 04:49:29.699,137129088,unknown,1,0,1,1.12514
2026-01-25 04:49:29.955,137129344,unknown,0,0,1,1.13053
2026-01-25 04:49:30.019,137129408,unknown,1,0,1,1.12207
2026-01-25 04:49:30.403,137129792,unknown,0,0,1,1.12932
2026-01-25 04:49:36.995,137136384,unknown,1,0,1,1.13118
2026-01-25 04:49:38.147,137137536,unknown,0,0,1,1.1199
2026-01-25 04:49:43.075,137142464,unknown,1,0,1,1.12723
2026-01-25 04:49:43.971,137143360,unknown,0,0,1,1.13053
2026-01-25 04:49:44.035,137143424,unknown,1,0,1,1.12224
2026-01-25 04:49:44.099,137143488,unknown,0,1,1,1.13061
2026-01-25 04:49:45.123,137144512,unknown,0,0,1,1.12119
2026-01-25 04:49:48.963,137148352,unknown,1,0,1,1.12159
2026-01-25 04:49:50.051,137149440,unknown,0,0,1,1.11531
2026-01-25 04:49:55.811,137155200,unknown,1,0,1,1.12328
2026-01-25 04:49:57.091,137156480,unknown,0,0,1,1.1149
2026-01-25 04:50:03.683,137163072,unknown,1,0,1,1.12328
2026-01-25 04:50:04.771,137164160,unknown,0,0,1,1.11933
2026-01-25 04:50:12.387,137171776,unknown,1,0,1,1.12941
2026-01-25 04:50:13.667,137173056,unknown,0,0,1,1.10427
2026-01-25 18:06:16.547,184935936,unknown,1,0,1,1.09879
2026-01-25 18:06:17.635,184937024,unknown,0,0,1,1.09589
2026-01-25 18:06:20.643,184940032,unknown,1,0,1,1.11684
2026-01-25 18:06:20.771,184940160,unknown,0,1,1,1.10636
2026-01-25 18:06:20.899,184940288,unknown,1,1,1,1.10209
2026-01-25 18:06:21.731,184941120,unknown,0,1,1,1.10652
2026-01-25 18:06:22.755,184942144,unknown,0,0,1,1.11096
2026-01-25 18:06:24.803,184944192,unknown,1,0,1,1.10604
2026-01-25 18:06:25.699,184945088,unknown,0,0,1,1.1025
2026-01-25 18:06:25.827,184945216,unknown,1,0,1,1.09226
2026-01-25 18:06:25.891,184945280,unknown,0,1,1,1.08429
2026-01-25 18:06:26.915,184946304,unknown,0,0,1,1.10282
2026-01-25 18:06:28.899,184948288,unknown,1,0,1,1.10121
2026-01-25 18:06:29.859,184949248,unknown,0,0,1,1.08614
2026-01-25 18:06:30.051,184949440,unknown,1,0,1,1.10741
2026-01-25 18:06:30.179,184949568,unknown,0,1,1,1.09234
2026-01-25 18:06:31.203,184950592,unknown,0,0,1,1.08896
2026-01-25 18:06:33.379,184952768,unknown,1,0,1,1.09911
2026-01-25 18:06:34.595,184953984,unknown,0,0,1,1.08727
2026-01-25 18:06:34.659,184954048,unknown,1,0,1,1.09347
2026-01-25 18:06:34.787,184954176,unknown,0,1,1,1.09597
2026-01-25 18:06:35.811,184955200,unknown,0,0,1,1.08751
2026-01-25 18:06:38.371,184957760,unknown,1,0,1,1.09001
2026-01-25 18:06:39.459,184958848,unknown,0,0,1,1.08235
2026-01-25 18:06:43.363,184962752,unknown,1,0,1,1.09387
2026-01-25 18:06:44.579,184963968,unknown,0,0,1,1.08606
2026-01-25 18:06:47.715,184967104,unknown,1,0,1,1.09041
2026-01-25 18:06:49.059,184968448,unknown,0,0,1,1.09017
2026-01-25 18:06:51.939,184971328,unknown,1,0,1,1.09444
2026-01-25 18:06:53.859,184973248,unknown,0,0,1,1.08115
2026-01-25 18:06:56.931,184976320,unknown,1,0,1,1.09122
