time,mono_ms,cat_name,state,lick,bout,water
2026-01-19 09:36:33.485,4505874,unknown,0,0,1,1.35182
2026-01-19 09:36:33.553,4505942,unknown,1,0,1,1.36326
2026-01-19 09:36:33.635,4506024,unknown,0,1,1,1.35658
2026-01-19 09:36:34.635,4507024,unknown,0,0,1,1.35787
2026-01-19 09:36:38.037,4510426,unknown,1,0,1,1.35416
2026-01-19 09:36:38.805,4511194,unknown,0,0,1,1.35061
2026-01-19 09:36:42.773,4515162,unknown,1,0,1,1.35795
2026-01-19 09:36:43.815,4516204,unknown,0,0,1,1.36012
2026-01-19 09:36:43.861,4516250,unknown,1,0,1,1.35456
2026-01-19 09:36:43.927,4516316,unknown,0,1,1,1.35247
2026-01-19 09:36:44.941,4517330,unknown,0,0,1,1.35553
2026-01-20 07:34:42.299,83594688,unknown,1,0,1,1.33112
2026-01-20 07:34:43.419,83595808,unknown,0,0,1,1.32878
2026-01-20 07:34:48.699,83601088,unknown,1,0,1,1.33805
2026-01-20 07:34:48.859,83601248,unknown,0,0,1,1.3345
2026-01-20 07:34:49.371,83601760,unknown,1,0,1,1.3312
2026-01-20 07:34:50.075,83602464,unknown,0,0,1,1.31468
2026-01-20 18:47:27.035,123959424,unknown,1,0,1,1.32644
2026-01-20 18:47:28.187,123960576,unknown,0,0,1,1.3204
2026-01-20 18:47:32.283,123964672,unknown,1,0,1,1.31726
2026-01-20 18:47:33.659,123966048,unknown,0,0,1,1.31678
2026-01-20 18:47:37.307,123969696,unknown,1,0,1,1.31363
2026-01-20 18:47:38.523,123970912,unknown,0,0,1,1.31887
2026-01-20 18:47:42.075,123974464,unknown,1,0,1,1.31549
2026-01-20 18:47:43.387,123975776,unknown,0,0,1,1.31557
2026-01-20 18:47:46.651,123979040,unknown,1,0,1,1.32435
2026-01-20 18:47:47.803,123980192,unknown,0,0,1,1.30026
2026-01-20 18:47:51.547,123983936,unknown,1,0,1,1.32338
2026-01-20 18:47:52.827,123985216,unknown,0,0,1,1.29655
2026-01-20 18:47:56.731,123989120,unknown,1,0,1,1.30058
2026-01-20 18:47:58.395,123990784,unknown,0,0,1,1.30058
2026-01-20 18:48:05.243,123997632,unknown,1,0,1,1.29833
2026-01-20 18:48:06.331,123998720,unknown,0,0,1,1.30018
2026-01-20 18:48:06.395,123998784,unknown,1,0,1,1.30928
2026-01-20 18:48:06.459,123998848,unknown,0,1,1,1.30469
2026-01-20 18:48:07.483,123999872,unknown,0,0,1,1.3009
2026-01-20 18:48:09.563,124001952,unknown,1,0,1,1.30276
2026-01-20 18:48:10.555,124002944,unknown,0,0,1,1.29454
2026-01-20 18:48:14.139,124006528,unknown,1,0,1,1.29816
2026-01-20 18:48:14.235,124006624,unknown,0,1,1,1.29567
2026-01-20 18:48:14.299,124006688,unknown,1,1,1,1.29849
2026-01-20 18:48:15.387,124007776,unknown,0,1,1,1.29583
2026-01-20 18:48:16.411,124008800,unknown,0,0,1,1.29865
2026-01-20 18:48:20.219,124012608,unknown,1,0,1,1.30356
2026-01-20 18:48:21.659,124014048,unknown,0,0,1,1.3038
2026-01-20 18:48:25.019,124017408,unknown,1,0,1,1.30461
2026-01-20 18:48:26.171,124018560,unknown,0,0,1,1.30147
2026-01-20 18:48:29.307,124021696,unknown,1,0,1,1.29559
2026-01-20 18:48:30.523,124022912,unknown,0,0,1,1.29301
2026-01-20 18:48:30.651,124023040,unknown,1,0,1,1.29583
2026-01-20 18:48:30.715,124023104,unknown,0,1,1,1.29736
2026-01-20 18:48:31.739,124024128,unknown,0,0,1,1.2943
2026-01-20 18:48:33.723,124026112,unknown,1,0,1,1.29897
2026-01-20 18:48:33.819,124026208,unknown,0,1,1,1.29599
2026-01-20 18:48:33.915,124026304,unknown,1,1,1,1.298
2026-01-20 18:48:35.067,124027456,unknown,0,1,1,1.29373
2026-01-20 18:48:36.091,124028480,unknown,0,0,1,1.29559
2026-01-20 18:48:37.787,124030176,unknown,1,0,1,1.30671
2026-01-20 18:48:39.131,124031520,unknown,0,0,1,1.29156
2026-01-20 18:48:42.107,124034496,unknown,1,0,1,1.30147
2026-01-20 18:48:43.291,124035680,unknown,0,0,1,1.29526
2026-01-20 18:48:43.547,124035936,unknown,1,0,1,1.30558
2026-01-20 18:48:43.611,124036000,unknown,0,1,1,1.30195
2026-01-20 18:48:44.635,124037024,unknown,0,0,1,1.29575
2026-01-20 18:48:46.011,124038400,unknown,1,0,1,1.30397
2026-01-20 18:48:47.195,124039584,unknown,0,0,1,1.27794
2026-01-20 18:48:50.523,124042912,unknown,1,0,1,1.30252
2026-01-20 18:48:52.123,124044512,unknown,0,0,1,1.29889
2026-01-20 18:48:55.547,124047936,unknown,1,0,1,1.28374
2026-01-20 18:48:57.275,124049664,unknown,0,0,1,1.27681
2026-01-20 18:49:01.499,124053888,unknown,1,0,1,1.29212
2026-01-20 18:49:02.651,124055040,unknown,0,0,1,1.2777
2026-01-20 18:49:02.779,124055168,unknown,1,0,1,1.27665
2026-01-20 18:49:02.843,124055232,unknown,0,1,1,1.30461
2026-01-20 18:49:03.867,124056256,unknown,0,0,1,1.27818
2026-01-20 18:49:06.523,124058912,unknown,1,0,1,1.28278
2026-01-20 18:49:08.379,124060768,unknown,0,0,1,1.27794
2026-01-20 18:49:12.955,124065344,unknown,1,0,1,1.27955
2026-01-20 18:49:14.363,124066752,unknown,0,0,1,1.28012
2026-01-20 18:51:15.547,124187936,unknown,1,0,1,1.28358
2026-01-20 18:51:15.675,124188064,unknown,0,1,1,1.27722
2026-01-20 18:51:16.699,124189088,unknown,0,0,1,1.28616
2026-01-20 19:07:40.059,125172448,unknown,1,0,1,1.28294
2026-01-20 19:07:41.979,125174368,unknown,0,0,1,1.27891
2026-01-20 19:07:46.299,125178688,unknown,1,0,1,1.281
2026-01-20 19:07:47.131,125179520,unknown,0,0,1,1.28487
2026-01-20 19:07:50.843,125183232,unknown,1,0,1,1.2839
2026-01-20 19:07:51.835,125184224,unknown,0,0,1,1.28253
2026-01-20 19:07:56.155,125188544,unknown,1,0,1,1.27955
2026-01-20 19:07:57.339,125189728,unknown,0,0,1,1.28229
2026-01-20 19:08:01.723,125194112,unknown,1,0,1,1.28721
2026-01-20 19:08:01.787,125194176,unknown,0,1,1,1.27609
2026-01-20 19:08:01.915,125194304,unknown,1,1,1,1.28366
2026-01-20 19:08:03.099,125195488,unknown,0,1,1,1.28157
2026-01-20 19:08:04.123,125196512,unknown,0,0,1,1.27988
2026-01-20 19:08:07.323,125199712,unknown,1,0,1,1.28157
2026-01-20 19:08:08.859,125201248,unknown,0,0,1,1.28221
2026-01-20 19:08:12.443,125204832,unknown,1,0,1,1.28157
2026-01-20 19:08:12.539,125204928,unknown,0,1,1,1.27601
2026-01-20 19:08:12.667,125205056,unknown,1,1,1,1.2769
2026-01-20 19:08:13.819,125206208,unknown,0,1,1,1.26739
2026-01-20 19:08:14.843,125207232,unknown,0,0,1,1.28415
2026-01-20 19:08:17.723,125210112,unknown,1,0,1,1.2864
2026-01-20 19:08:17.851,125210240,unknown,0,1,1,1.27569
2026-01-20 19:08:17.947,125210336,unknown,1,1,1,1.28213
2026-01-20 19:08:19.003,125211392,unknown,0,1,1,1.28334
2026-01-20 19:08:20.027,125212416,unknown,0,0,1,1.28044
2026-01-20 19:08:22.843,125215232,unknown,1,0,1,1.29269
2026-01-20 19:08:24.731,125217120,unknown,0,0,1,1.26352
2026-01-20 19:08:28.827,125221216,unknown,1,0,1,1.27101
2026-01-20 19:08:28.923,125221312,unknown,0,1,1,1.26513
2026-01-20 19:08:29.595,125221984,unknown,1,1,1,1.26288
2026-01-20 19:08:30.971,125223360,unknown,0,1,1,1.25409
2026-01-20 19:08:31.995,125224384,unknown,0,0,1,1.2839
2026-01-20 19:08:36.507,125228896,unknown,1,0,1,1.26682
2026-01-20 19:08:37.563,125229952,unknown,0,0,1,1.26344
2026-01-20 19:08:41.947,125234336,unknown,1,0,1,1.26417
2026-01-20 19:08:42.843,125235232,unknown,0,0,1,1.26384
2026-01-20 19:08:46.683,125239072,unknown,1,0,1,1.26425
2026-01-20 19:08:48.059,125240448,unknown,0,0,1,1.25522
2026-01-20 19:08:52.091,125244480,unknown,1,0,1,1.2661
2026-01-20 19:08:53.179,125245568,unknown,0,0,1,1.25965
2026-01-20 19:08:59.067,125251456,unknown,1,0,1,1.26755
2026-01-20 19:09:00.251,125252640,unknown,0,0,1,1.26118
2026-01-20 19:40:35.675,127148064,unknown,1,0,1,1.26392
2026-01-20 19:40:37.179,127149568,unknown,0,0,1,1.26102
2026-01-20 19:40:40.315,127152704,unknown,1,0,1,1.26376
2026-01-20 19:40:41.371,127153760,unknown,0,0,1,1.26513
2026-01-20 19:40:45.051,127157440,unknown,1,0,1,1.26457
2026-01-20 19:40:46.011,127158400,unknown,0,0,1,1.26143
2026-01-20 19:40:49.819,127162208,unknown,1,0,1,1.26062
2026-01-20 19:40:50.843,127163232,unknown,0,0,1,1.26545
2026-01-20 19:40:54.555,127166944,unknown,1,0,1,1.27037
2026-01-20 19:40:55.899,127168288,unknown,0,0,1,1.26698
2026-01-20 19:40:59.707,127172096,unknown,1,0,1,1.26247
2026-01-20 19:41:01.083,127173472,unknown,0,0,1,1.24627
2026-01-20 19:41:04.667,127177056,unknown,1,0,1,1.2686
2026-01-20 19:41:05.947,127178336,unknown,0,0,1,1.24223
2026-01-20 19:41:09.243,127181632,unknown,1,0,1,1.2636
2026-01-20 19:41:10.459,127182848,unknown,0,0,1,1.2582
2026-01-20 19:41:14.075,127186464,unknown,1,0,1,1.26368
2026-01-20 19:41:15.707,127188096,unknown,0,0,1,1.24771
2026-01-20 19:41:19.323,127191712,unknown,1,0,1,1.27037
2026-01-20 19:41:20.795,127193184,unknown,0,0,1,1.24514
2026-01-21 18:00:14.651,207527040,unknown,0,0,1,1.23013
2026-01-21 18:00:15.675,207528064,Handsome,0,0,0,1.23239
2026-01-21 18:00:16.187,207528576,unknown,1,0,1,1.23536
2026-01-21 18:00:16.571,207528960,unknown,0,0,1,1.23053
2026-01-21 18:00:20.539,207532928,unknown,1,0,1,1.2327
2026-01-21 18:00:21.371,207533760,unknown,0,0,1,1.21658
2026-01-21 18:00:24.891,207537280,unknown,1,0,1,1.23278
2026-01-21 18:00:26.171,207538560,unknown,0,0,1,1.23222
2026-01-21 18:00:32.379,207544768,unknown,1,0,1,1.22037
2026-01-21 18:00:33.403,207545792,unknown,0,0,1,1.21763
2026-01-21 18:00:36.731,207549120,unknown,1,0,1,1.23278
2026-01-21 18:00:37.819,207550208,unknown,0,0,1,1.2115
2026-01-21 18:00:37.947,207550336,unknown,1,0,1,1.21811
2026-01-21 18:00:38.011,207550400,unknown,0,1,1,1.21167
2026-01-21 18:00:39.035,207551424,unknown,0,0,1,1.21529
2026-01-21 18:00:41.147,207553536,unknown,1,0,1,1.21497
2026-01-21 18:00:42.747,207555136,unknown,0,0,1,1.21626
2026-01-21 18:00:46.203,207558592,unknown,1,0,1,1.21884
2026-01-21 18:00:47.611,207560000,unknown,0,0,1,1.21392
2026-01-21 18:00:52.219,207564608,unknown,1,0,1,1.21706
2026-01-21 18:00:53.691,207566080,unknown,0,0,1,1.21384
2026-01-21 18:00:57.275,207569664,unknown,1,0,1,1.21675
2026-01-21 18:00:58.875,207571264,unknown,0,0,1,1.2115
2026-01-21 18:01:03.035,207575424,unknown,1,0,1,1.21634
2026-01-21 18:01:04.507,207576896,unknown,0,0,1,1.21956
2026-01-21 18:01:07.323,207579712,unknown,1,0,1,1.22021
2026-01-21 18:01:08.731,207581120,unknown,0,0,1,1.21432
2026-01-21 18:01:12.891,207585280,unknown,1,0,1,1.22061
2026-01-21 18:01:14.427,207586816,unknown,0,0,1,1.22311
2026-01-21 18:01:17.819,207590208,unknown,1,0,1,1.21803
2026-01-21 18:01:19.547,207591936,unknown,0,0,1,1.22004
2026-01-21 18:01:34.779,207607168,unknown,1,0,1,1.21167
2026-01-21 18:01:37.147,207609536,unknown,0,0,1,1.20997
2026-01-21 18:01:39.195,207611584,unknown,1,0,1,1.21763
2026-01-21 18:01:40.667,207613056,unknown,0,0,1,1.21424
2026-01-21 18:50:51.067,210563456,unknown,1,0,1,1.21626
2026-01-21 18:50:51.131,210563520,unknown,0,1,1,1.214
2026-01-21 18:50:51.259,210563648,unknown,1,1,1,1.22247
2026-01-21 18:50:52.539,210564928,unknown,0,1,1,1.21674
2026-01-21 18:50:53.563,210565952,unknown,0,0,1,1.21529
2026-01-21 18:50:56.123,210568512,unknown,1,0,1,1.20691
2026-01-21 18:50:57.275,210569664,unknown,0,0,1,1.21158
2026-01-21 18:51:00.283,210572672,unknown,1,0,1,1.21674
2026-01-21 18:51:01.371,210573760,unknown,0,0,1,1.21537
2026-01-21 18:51:04.379,210576768,unknown,1,0,1,1.21279
2026-01-21 18:51:05.851,210578240,unknown,0,0,1,1.21352
2026-01-21 18:51:09.691,210582080,unknown,1,0,1,1.20772
2026-01-21 18:51:11.227,210583616,unknown,0,0,1,1.21674
2026-01-21 18:51:14.363,210586752,unknown,1,0,1,1.21247
2026-01-21 18:51:15.323,210587712,unknown,0,0,1,1.21441
2026-01-21 18:51:18.971,210591360,unknown,1,0,1,1.21867
2026-01-21 18:51:20.187,210592576,unknown,0,0,1,1.19338
2026-01-21 18:51:25.755,210598144,unknown,1,0,1,1.21054
2026-01-21 18:51:26.907,210599296,unknown,0,0,1,1.21038
2026-01-21 18:51:30.043,210602432,unknown,1,0,1,1.21577
2026-01-21 18:51:31.067,210603456,unknown,0,0,1,1.21094
2026-01-21 18:51:36.059,210608448,unknown,1,0,1,1.21634
2026-01-21 18:51:37.083,210609472,unknown,0,0,1,1.19346
2026-01-21 18:51:40.347,210612736,unknown,1,0,1,1.20135
2026-01-21 18:51:41.371,210613760,unknown,0,0,1,1.19273
2026-01-21 18:51:45.275,210617664,unknown,1,0,1,1.19603
2026-01-21 18:51:46.427,210618816,unknown,0,0,1,1.20192
2026-01-21 18:51:46.683,210619072,unknown,1,0,1,1.1991
2026-01-21 18:51:46.747,210619136,unknown,0,1,1,1.19595
2026-01-21 18:51:47.771,210620160,unknown,0,0,1,1.19434
2026-01-21 18:51:50.267,210622656,unknown,1,0,1,1.20014
2026-01-21 18:51:51.227,210623616,unknown,0,0,1,1.19934
2026-01-21 18:51:56.283,210628672,unknown,1,0,1,1.20055
2026-01-21 18:51:57.563,210629952,unknown,0,0,1,1.19708
2026-01-21 18:52:01.403,210633792,unknown,1,0,1,1.19781
2026-01-21 18:52:02.683,210635072,unknown,0,0,1,1.19579
2026-01-21 18:52:05.883,210638272,unknown,1,0,1,1.20143
2026-01-21 18:52:06.907,210639296,unknown,0,0,1,1.19515
2026-01-21 18:52:10.875,210643264,unknown,1,0,1,1.20127
2026-01-21 18:52:12.539,210644928,unknown,0,0,1,1.19571
2026-01-21 18:52:16.507,210648896,unknown,1,0,1,1.19507
2026-01-21 18:52:17.659,210650048,unknown,0,0,1,1.19499
2026-01-21 18:52:22.779,210655168,unknown,1,0,1,1.19765
2026-01-21 18:52:23.995,210656384,unknown,0,0,1,1.20184
2026-01-21 18:52:24.251,210656640,unknown,1,0,1,1.19805
2026-01-21 18:52:24.315,210656704,unknown,0,1,1,1.19531
2026-01-21 18:52:25.339,210657728,unknown,0,0,1,1.18991
2026-01-21 19:03:34.459,211326848,unknown,1,0,1,1.19563
2026-01-21 19:03:36.123,211328512,unknown,0,0,1,1.19467
2026-01-21 19:03:40.091,211332480,unknown,1,0,1,1.19829
2026-01-21 19:03:41.243,211333632,unknown,0,0,1,1.19853
2026-01-21 19:03:44.635,211337024,unknown,1,0,1,1.19201
2026-01-21 19:03:45.787,211338176,unknown,0,0,1,1.19579
2026-01-21 19:03:49.883,211342272,unknown,1,0,1,1.19676
2026-01-21 19:03:51.163,211343552,unknown,0,0,1,1.19225
2026-01-21 19:03:54.939,211347328,unknown,1,0,1,1.19459
2026-01-21 19:03:56.283,211348672,unknown,0,0,1,1.19152
2026-01-21 19:03:59.931,211352320,unknown,1,0,1,1.18983
2026-01-21 19:04:01.019,211353408,unknown,0,0,1,1.19765
2026-01-21 19:04:04.987,211357376,unknown,1,0,1,1.18774
2026-01-21 19:04:06.011,211358400,unknown,0,0,1,1.19032
2026-01-21 19:04:09.403,211361792,unknown,1,0,1,1.18347
2026-01-21 19:04:10.683,211363072,unknown,0,0,1,1.17702
2026-01-21 19:04:14.267,211366656,unknown,1,0,1,1.17742
2026-01-21 19:04:15.739,211368128,unknown,0,0,1,1.17759
2026-01-21 19:04:19.195,211371584,unknown,1,0,1,1.17807
2026-01-21 19:04:20.795,211373184,unknown,0,0,1,1.18137
2026-01-21 19:04:25.403,211377792,unknown,1,0,1,1.18637
2026-01-21 19:04:27.003,211379392,unknown,0,0,1,1.17847
2026-01-21 19:04:32.827,211385216,unknown,1,0,1,1.18596
2026-01-21 19:04:34.235,211386624,unknown,0,0,1,1.17895
2026-01-21 19:04:37.371,211389760,unknown,1,0,1,1.18057
2026-01-21 19:04:38.715,211391104,unknown,0,0,1,1.17605
2026-01-21 19:04:38.907,211391296,unknown,1,0,1,1.1821
2026-01-21 19:04:38.971,211391360,unknown,0,1,1,1.18153
2026-01-21 19:04:39.995,211392384,unknown,0,0,1,1.18024
2026-01-21 19:04:42.427,211394816,unknown,1,0,1,1.17428
2026-01-21 19:04:43.515,211395904,unknown,0,0,1,1.18226
2026-01-21 19:04:46.459,211398848,unknown,1,0,1,1.18016
2026-01-21 19:04:47.739,211400128,unknown,0,0,1,1.16929
2026-01-21 19:04:50.107,211402496,unknown,1,0,1,1.17613
2026-01-21 19:04:51.451,211403840,unknown,0,0,1,1.17646
2026-01-21 19:04:54.715,211407104,unknown,1,0,1,1.18137
2026-01-21 19:04:55.867,211408256,unknown,0,0,1,1.18121
2026-01-21 19:05:00.411,211412800,unknown,1,0,1,1.18323
2026-01-21 19:05:01.755,211414144,unknown,0,0,1,1.17912
2026-01-21 19:05:05.979,211418368,unknown,1,0,1,1.18323
2026-01-21 19:05:07.067,211419456,unknown,0,0,1,1.16558
2026-01-21 20:14:40.571,215592960,unknown,1,0,1,1.18661
2026-01-21 20:14:41.851,215594240,unknown,0,0,1,1.163
2026-01-21 20:14:46.587,215598976,unknown,1,0,1,1.15905
2026-01-21 20:14:47.419,215599808,unknown,0,0,1,1.16381
2026-01-21 20:14:52.091,215604480,unknown,1,0,1,1.16099
2026-01-21 20:14:53.243,215605632,unknown,0,0,1,1.15728
2026-01-21 20:14:57.403,215609792,unknown,1,0,1,1.16461
2026-01-21 20:14:57.467,215609856,unknown,0,1,1,1.1655
2026-01-21 20:14:57.659,215610048,unknown,1,1,1,1.16115
2026-01-21 20:14:58.683,215611072,unknown,0,1,1,1.15656
2026-01-21 20:14:59.707,215612096,unknown,0,0,1,1.16139
2026-01-21 20:15:05.979,215618368,unknown,1,0,1,1.16002
2026-01-21 20:15:07.131,215619520,unknown,0,0,1,1.16598
2026-01-21 20:15:10.971,215623360,unknown,1,0,1,1.16083
2026-01-21 20:15:12.123,215624512,unknown,0,0,1,1.15849
2026-01-21 20:15:16.539,215628928,unknown,1,0,1,1.16679
2026-01-21 20:15:17.691,215630080,unknown,0,0,1,1.16292
2026-01-21 20:15:21.659,215634048,unknown,1,0,1,1.1626
2026-01-21 20:15:22.555,215634944,unknown,0,0,1,1.15615
2026-01-21 20:15:28.123,215640512,unknown,1,0,1,1.16582
2026-01-21 20:15:28.955,215641344,unknown,0,0,1,1.15817
2026-01-21 20:15:29.019,215641408,unknown,1,0,1,1.16824
2026-01-21 20:15:29.147,215641536,unknown,0,1,1,1.16405
2026-01-21 20:15:29.275,215641664,unknown,1,1,1,1.16268
2026-01-21 20:15:29.403,215641792,unknown,0,2,1,1.16687
2026-01-21 20:15:30.427,215642816,unknown,0,0,1,1.15519
2026-01-22 18:54:27.387,297179776,unknown,1,0,1,1.13996
2026-01-22 18:54:28.795,297181184,unknown,0,0,1,1.14044
2026-01-22 18:54:31.739,297184128,unknown,1,0,1,1.13891
2026-01-22 18:54:31.867,297184256,unknown,0,1,1,1.14165
2026-01-22 18:54:31.995,297184384,unknown,1,1,1,1.14681
2026-01-22 18:54:32.763,297185152,unknown,0,1,1,1.14423
2026-01-22 18:54:33.787,297186176,unknown,0,0,1,1.14536
2026-01-22 18:54:35.579,297187968,unknown,1,0,1,1.14745
2026-01-22 18:54:36.603,297188992,unknown,0,0,1,1.13706
2026-01-22 18:54:39.675,297192064,unknown,1,0,1,1.14407
2026-01-22 18:54:40.571,297192960,unknown,0,0,1,1.13883
2026-01-22 18:54:45.819,297198208,unknown,1,0,1,1.14117
2026-01-22 18:54:47.611,297200000,unknown,0,0,1,1.14834
2026-01-22 18:54:50.683,297203072,unknown,1,0,1,1.14616
2026-01-22 18:54:51.707,297204096,unknown,0,0,1,1.12304
2026-01-22 18:54:54.779,297207168,unknown,1,0,1,1.14931
2026-01-22 18:54:55.931,297208320,unknown,0,0,1,1.13231
2026-01-22 18:54:58.235,297210624,unknown,1,0,1,1.12433
2026-01-22 18:54:59.515,297211904,unknown,0,0,1,1.1203
2026-01-22 18:55:03.867,297216256,unknown,1,0,1,1.14705
2026-01-22 18:55:04.763,297217152,unknown,0,0,1,1.1427
2026-01-22 18:55:08.987,297221376,unknown,1,0,1,1.14085
2026-01-22 18:55:09.883,297222272,unknown,0,0,1,1.1203
2026-01-22 18:55:13.083,297225472,unknown,1,0,1,1.12465
2026-01-22 18:55:14.235,297226624,unknown,0,0,1,1.12377
2026-01-22 18:55:20.379,297232768,unknown,1,0,1,1.11998
2026-01-22 18:55:21.531,297233920,unknown,0,0,1,1.12272
2026-01-22 18:55:25.115,297237504,unknown,1,0,1,1.12779
2026-01-22 18:55:26.139,297238528,unknown,0,0,1,1.12046
2026-01-22 18:55:26.395,297238784,unknown,1,0,1,1.12892
2026-01-22 18:55:26.523,297238912,unknown,0,1,1,1.12377
2026-01-22 18:55:27.547,297239936,unknown,0,0,1,1.11506
2026-01-22 18:56:42.939,297315328,unknown,1,0,1,1.12659
2026-01-22 18:56:44.219,297316608,unknown,0,0,1,1.13827
2026-01-22 18:56:46.267,297318656,unknown,1,0,1,1.12763
2026-01-22 18:56:47.291,297319680,unknown,0,0,1,1.12377
2026-01-22 18:56:50.235,297322624,unknown,1,0,1,1.1261
2026-01-22 18:56:51.259,297323648,unknown,0,0,1,1.12248
2026-01-22 18:56:54.459,297326848,unknown,1,0,1,1.12522
2026-01-22 18:56:55.611,297328000,unknown,0,0,1,1.12465
2026-01-22 18:56:58.427,297330816,unknown,1,0,1,1.12457
2026-01-22 18:56:59.963,297332352,unknown,0,0,1,1.12602
2026-01-22 18:57:02.779,297335168,unknown,1,0,1,1.12723
2026-01-22 18:57:04.699,297337088,unknown,0,0,1,1.12304
2026-01-22 18:57:04.955,297337344,unknown,1,0,1,1.1203
2026-01-22 18:57:05.083,297337472,unknown,0,1,1,1.12199
2026-01-22 18:57:06.107,297338496,unknown,0,0,1,1.12288
2026-01-22 18:57:07.899,297340288,unknown,1,0,1,1.12973
2026-01-22 18:57:08.923,297341312,unknown,0,0,1,1.12634
2026-01-22 18:57:12.379,297344768,unknown,1,0,1,1.12352
2026-01-22 18:57:13.403,297345792,unknown,0,0,1,1.11958
2026-01-22 18:57:16.603,297348992,unknown,1,0,1,1.12957
2026-01-22 18:57:17.883,297350272,unknown,0,0,1,1.12393
2026-01-22 19:15:11.163,298423552,unknown,1,0,1,1.12183
2026-01-22 19:15:11.931,298424320,unknown,0,0,1,1.10943
2026-01-22 19:15:16.411,298428800,unknown,1,0,1,1.12175
2026-01-22 19:15:16.539,298428928,unknown,0,1,1,1.1112
2026-01-22 19:15:16.923,298429312,unknown,1,1,1,1.10491
2026-01-22 19:15:17.819,298430208,unknown,0,1,1,1.10459
2026-01-22 19:15:18.843,298431232,unknown,0,0,1,1.11265
2026-01-22 19:15:20.763,298433152,unknown,1,0,1,1.10524
2026-01-22 19:15:21.787,298434176,unknown,0,0,1,1.10717
2026-01-22 19:15:26.267,298438656,unknown,1,0,1,1.12103
2026-01-22 19:15:27.419,298439808,unknown,0,0,1,1.10894
2026-01-22 19:15:31.515,298443904,unknown,1,0,1,1.10507
2026-01-22 19:15:32.667,298445056,unknown,0,0,1,1.10258
2026-01-22 19:15:36.379,298448768,unknown,1,0,1,1.11168
2026-01-22 19:15:37.659,298450048,unknown,0,0,1,1.10435
2026-01-22 19:15:41.499,298453888,unknown,1,0,1,1.10354
2026-01-22 19:15:42.779,298455168,unknown,0,0,1,1.10604
2026-01-22 19:15:46.107,298458496,unknown,1,0,1,1.11265
2026-01-22 19:15:48.027,298460416,unknown,0,0,1,1.10838
2026-01-22 19:15:52.507,298464896,unknown,1,0,1,1.10048
2026-01-22 19:15:54.043,298466432,unknown,0,0,1,1.10781
2026-01-22 19:15:57.499,298469888,unknown,1,0,1,1.09919
2026-01-22 19:15:58.907,298471296,unknown,0,0,1,1.10612
2026-01-22 19:16:04.155,298476544,unknown,1,0,1,1.10266
2026-01-22 19:16:06.331,298478720,unknown,0,0,1,1.10233
